"id_prod";"id_fam";"clave";"codigo";"descr";"cant";"uni";"inner_";"master_";"pag_catl";"precio_list";"precio_promo";"tipo";"fecha_llega";"act";"registro";"condiciones";"img";"est"
"PRD0000110";"FAM0000001";"ST334305";"3430";"Tuerca 1/4-20X20MM inserto con tope 25 pzs";117;"";"0";"0";"74";303.8;303.8;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"25 piezas";"";"A"
"PRD0000111";"FAM0000001";"ST332745";"3274";"Pija 1/4x1 estufa ranurado/PHS # 14 25 pzs";574;"";"0";"0";"74";52.0;52.0;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"25 piezas";"";"A"
"PRD0000112";"FAM0000001";"ST334350";"3435";"Tuerca 1/4-20X14MM Perno paramueble 25 pzs";131;"";"0";"0";"74";505.0;505.0;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"25 piezas";"";"A"
"PRD0000113";"FAM0000001";"ST333681";"3368";"Tornillo de Ojo 1/2 X 10 contuerca galvanizado 3 pzs";105;"";"0";"0";"73";255.2;255.2;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"3 piezas";"";"A"
"PRD0000114";"FAM0000001";"ST333667";"3366";"Tornillo de Ojo 1/2 X 6 contuerca galvanizado 3 pzs";135;"";"0";"0";"73";185.7;185.7;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"3 piezas";"";"A"
"PRD0000115";"FAM0000001";"ST333674";"3367";"Tornillo de Ojo 1/2 X 8 contuerca galvanizado 3 pzs";77;"";"0";"0";"73";220.3;220.3;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"3 piezas";"";"A"
"PRD0000116";"FAM0000001";"ST333643";"3364";"Tornillo de Ojo 3/8 X 6 contuerca galvanizado 3 pzs";10;"";"0";"0";"73";95.7;95.7;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"3 piezas";"";"A"
"PRD0000117";"FAM0000001";"ST333650";"3365";"Tornillo de Ojo 3/8 X 8 contuerca galvanizado 3 pzs";25;"";"0";"0";"73";115.1;115.1;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"3 piezas";"";"A"
"PRD0000118";"FAM0000001";"ST332981";"3298";"Pija 10X2-1/2 multiusos 30 pzs ";0;"";"0";"0";"74";31.3;31.3;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"30 piezas";"";"A"
"PRD0000119";"FAM0000001";"ST333155";"3315";"Rondana 3/16 plana 300 pzs ";111;"";"0";"0";"74";78.1;78.1;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"300 piezas";"";"A"
"PRD0000120";"FAM0000001";"ST333407";"3340";"Tornillo 1/4X1 Coche 40 pzs ";207;"";"0";"0";"73";45.1;45.1;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"40 piezas";"";"A"
"PRD0000121";"FAM0000001";"ST333902";"3390";"Tornillo 1/4X1 hexagona máquina 40 pzs";601;"";"0";"0";"73";79.8;79.8;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"40 piezas";"";"A"
"PRD0000122";"FAM0000001";"ST332363";"3236";"Armella abierta 22 X 100galvanizada 5 pzs";49;"";"0";"0";"73";15.6;15.6;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"5 piezas";"";"A"
"PRD0000123";"FAM0000001";"ST332370";"3237";"Armella abierta 23 X 110galvanizada 5 pzs";87;"";"0";"0";"73";21.5;21.5;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"5 piezas";"";"A"
"PRD0000124";"FAM0000001";"ST332394";"3239";"Armella abierta 25 X 150galvanizada 5 pzs";0;"";"0";"0";"73";57.0;57.0;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"5 piezas";"";"A"
"PRD0000125";"FAM0000001";"ST332516";"3251";"Armella cerrada 22 X 90galvanizada 5 pzs";185;"";"0";"0";"73";15.2;15.2;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"5 piezas";"";"A"
"PRD0000126";"FAM0000001";"ST332530";"3253";"Armella cerrada 23 X 110galvanizada 5 pzs";240;"";"0";"0";"73";24.5;24.5;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"5 piezas";"";"A"
"PRD0000127";"FAM0000001";"ST332547";"3254";"Armella cerrada 24 X 120galvanizada 5 pzs";0;"";"0";"0";"73";33.9;33.9;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"5 piezas";"";"A"
"PRD0000128";"FAM0000001";"ST332554";"3255";"Armella cerrada 25 X 130galvanizada 5 pzs";1;"";"0";"0";"73";41.0;41.0;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"5 piezas";"";"A"
"PRD0000129";"FAM0000001";"ST332561";"3256";"Armella cerrada 25 X 150galvanizada 5 pzs";0;"";"0";"0";"73";43.1;43.1;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"5 piezas";"";"A"
"PRD0000130";"FAM0000001";"ST332608";"3260";"Juego de Tornillo con Contratuerca negro 1/4-20X2 5 pzs";5;"";"0";"0";"73";194.0;194.0;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"5 piezas";"";"A"
"PRD0000131";"FAM0000001";"ST333537";"3353";"Tornillo de Ojo 1/4X2 contuerca galvanizado 5 pzs";59;"";"0";"0";"73";32.8;32.8;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"5 piezas";"";"A"
"PRD0000132";"FAM0000001";"ST333544";"3354";"Tornillo de Ojo 1/4X2-1/2 contuerca galvanizado 5 pzs";0;"";"0";"0";"73";37.1;37.1;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"5 piezas";"";"A"
"PRD0000133";"FAM0000001";"ST333551";"3355";"Tornillo de Ojo 1/4X3 contuerca galvanizado 5 pzs";0;"";"0";"0";"73";39.7;39.7;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"5 piezas";"";"A"
"PRD0000134";"FAM0000001";"ST333568";"3356";"Tornillo de Ojo 1/4X4 contuerca galvanizado 5 pzs";0;"";"0";"0";"73";47.7;47.7;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"5 piezas";"";"A"
"PRD0000135";"FAM0000001";"ST333575";"3357";"Tornillo de Ojo 1/4X5 contuerca galvanizado 5 pzs";89;"";"0";"0";"73";54.4;54.4;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"5 piezas";"";"A"
"PRD0000136";"FAM0000001";"ST333513";"3351";"Tornillo de Ojo 3/16X2-1/2 contuerca galvanizado 5 pzs";182;"";"0";"0";"73";18.4;18.4;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"5 piezas";"";"A"
"PRD0000137";"FAM0000001";"ST333629";"3362";"Tornillo de Ojo 3/8 X 4 contuerca galvanizado 5 pzs";75;"";"0";"0";"73";127.4;127.4;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"5 piezas";"";"A"
"PRD0000138";"FAM0000001";"ST333599";"3359";"Tornillo de Ojo 5/16 X 4 contuerca galvanizado 5 pzs";66;"";"0";"0";"73";79.1;79.1;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"5 piezas";"";"A"
"PRD0000139";"FAM0000001";"ST333605";"3360";"Tornillo de Ojo 5/16 X 5 contuerca galvanizado 5 pzs";12;"";"0";"0";"73";90.4;90.4;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"5 piezas";"";"A"
"PRD0000140";"FAM0000001";"ST333612";"3361";"Tornillo de Ojo 5/16 X 6 contuerca galvanizado 5 pzs";34;"";"0";"0";"73";100.6;100.6;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"5 piezas";"";"A"
"PRD0000141";"FAM0000001";"ST333582";"3358";"Tornillo de Ojo 5/16X3-1/4 contuerca galvanizado 5 pzs";67;"";"0";"0";"73";70.6;70.6;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"5 piezas";"";"A"
"PRD0000142";"FAM0000001";"ST332387";"3238";"Armella abierta 25 X 130galvanizada 5 pzs";0;"";"0";"0";"73";55.5;55.5;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"5 piezas";"";"A"
"PRD0000143";"FAM0000001";"ST332523";"3252";"Armella cerrada 22 X 100galvanizada 5 pzs";221;"";"0";"0";"73";18.4;18.4;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"5 piezas";"";"A"
"PRD0000144";"FAM0000001";"ST332721";"3272";"Pija 3/16X1 estufa ranurado/PHS # 10 50 pzs";150;"";"0";"0";"74";56.4;56.4;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"50 piezas";"";"A"
"PRD0000145";"FAM0000001";"ST332936";"3293";"Pija 6X2 multiusos 50 pzs ";9019;"";"0";"0";"74";28.0;28.0;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"50 piezas";"";"A"
"PRD0000146";"FAM0000001";"ST332738";"3273";"Pija 7/32x1 estufa ranurado/PHS # 12 50 pzs";96;"";"0";"0";"74";75.8;75.8;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"50 piezas";"";"A"
"PRD0000147";"FAM0000001";"ST332967";"3296";"Pija 8X1-1/2 multiusos 50 pzs ";0;"";"0";"0";"74";28.2;28.2;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"50 piezas";"";"A"
"PRD0000148";"FAM0000001";"ST332950";"3295";"Pija 8X1-1/4 multiusos 50 pzs ";180;"";"0";"0";"74";26.0;26.0;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"50 piezas";"";"A"
"PRD0000149";"FAM0000001";"ST332974";"3297";"Pija 8X2 multiusos 50 pzs ";0;"";"0";"0";"74";34.7;34.7;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"50 piezas";"";"A"
"PRD0000150";"FAM0000001";"ST332660";"3266";"Pija 8X3/4 cabeza d/cruz punta de broca 100 pzs";96;"";"0";"0";"74";52.1;52.1;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"50 piezas";"";"A"
"PRD0000151";"FAM0000001";"ST333087";"3308";"Rondana 1/2 de presión 50 pzs ";176;"";"0";"0";"74";45.6;45.6;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"50 piezas";"";"A"
"PRD0000152";"FAM0000001";"ST333193";"3319";"Rondana 1/2 plana 50 pzas ";0;"";"0";"0";"74";134.5;134.5;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"50 piezas";"";"A"
"PRD0000153";"FAM0000001";"ST369352";"6935";"Taquetes plásticos 3/16' jgo50pz";7904;"";"24";"240";"75";12.5;12.5;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"50 piezas";"";"A"
"PRD0000154";"FAM0000001";"ST333827";"3382";"Tornillo 3/16X1 estufa #1050 pzs";140;"";"0";"0";"73";76.0;76.0;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"50 piezas";"";"A"
"PRD0000155";"FAM0000001";"ST334022";"3402";"Tornillo 3/16X1-1/2 P/Jaladeraranurado # 10 50 pzs";35;"";"0";"0";"73";195.0;195.0;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"50 piezas";"";"A"
"PRD0000156";"FAM0000001";"ST333834";"3383";"Tornillo 3/16X1-1/4 estufa #10 50 pzs";113;"";"0";"0";"73";88.9;88.9;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"50 piezas";"";"A"
"PRD0000157";"FAM0000001";"ST334176";"3417";"Tornillo 3/16X1-1/4 p/Jaladera cabeza Truss # 10-24 50 pzs";81;"";"0";"0";"73";169.1;169.1;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"50 piezas";"";"A"
"PRD0000158";"FAM0000001";"ST334152";"3415";"Tornillo 5/32X 1 p/Jaladera cabeza Truss # 8-32 50 pzs";0;"";"0";"0";"73";110.5;110.5;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"50 piezas";"";"A"
"PRD0000159";"FAM0000001";"ST334169";"3416";"Tornillo 5/32X1-18 p/Jaladera cabeza Truss # 8-32 50 pzs";0;"";"0";"0";"73";123.5;123.5;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"50 piezas";"";"A"
"PRD0000160";"FAM0000001";"ST334039";"3403";"Tornillo M4X35MM P/Jaladera metrico  PHS 50 pzs";235;"";"0";"0";"73";86.7;86.7;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"50 piezas";"";"A"
"PRD0000161";"FAM0000001";"ST333759";"3375";"Tornillo M5X20MM P/ base de TV50 pzs";117;"";"0";"0";"73";220.0;220.0;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"50 piezas";"";"A"
"PRD0000162";"FAM0000001";"ST333766";"3376";"Tornillo M6X20MM P/ base de TV50 pzs";154;"";"0";"0";"73";292.5;292.5;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"50 piezas";"";"A"
"PRD0000163";"FAM0000001";"ST334220";"3422";"Tuerca 3/8 hexagonal 50 pzs ";593;"";"0";"0";"74";84.6;84.6;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"50 piezas";"";"A"
"PRD0000164";"FAM0000001";"ST369376";"6937";"Taquetes plásticos 5/16' jgo50pz";590;"";"24";"240";"75";23.3;23.3;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"50 piezas";"";"A"
"PRD0000165";"FAM0000006";"ST333308";"3330";"Taquete 1/4 super corrugado50 pzs";0;"";"0";"0";"-";22.3;22.3;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"50 piezas";"";"A"
"PRD0000166";"FAM0000006";"ST333315";"3331";"Taquete 5/16 super corrugado50 pzs";0;"";"0";"0";"-";27.65;27.65;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"50 piezas";"";"A"
"PRD0000167";"FAM0000001";"ST333803";"3380";"Tornillo 1/8X1 estufa # 6 75pzs";31;"";"0";"0";"73";55.3;55.3;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"75 piezas";"";"A"
"PRD0000168";"FAM0000001";"ST334008";"3400";"Tornillo 1/8X1-1/2 P/Jaladeraranurado # 6 75 pzs";50;"";"0";"0";"73";169.1;169.1;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"75 piezas";"";"A"
"PRD0000169";"FAM0000001";"ST333810";"3381";"Tornillo 5/32X1 estufa #875 pzs";42;"";"0";"0";"73";87.8;87.8;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"75 piezas";"";"A"
"PRD0000170";"FAM0000001";"ST334015";"3401";"Tornillo 5/32X1-1/2 P/Jaladeraranurado # 8 75 pzs";81;"";"0";"0";"73";247.0;247.0;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"75 piezas";"";"A"
"PRD0000171";"FAM0000001";"ST378699";"7869";"Abrazadera #10 de 3/4 a 1 1/16ancho 1/2, bolsa c/10pz";13482;"";"50";"200";"8";94.8;94.8;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"BOLSA 10 PZS";"";"A"
"PRD0000172";"FAM0000001";"ST378705";"7870";"Abrazadera #12 de 5/8 a 1 1/4ancho 1/2 bolsa c/10pz";13762;"";"50";"200";"8";99.0;99.0;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"BOLSA 10 PZS";"";"A"
"PRD0000173";"FAM0000001";"ST378729";"7872";"Abrazadera #20 de 3/4 a 1 3/4ancho 1/2 bolsa c/10pz";14749;"";"1";"200";"8";119.8;119.8;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"BOLSA 10 PZS";"";"A"
"PRD0000174";"FAM0000001";"ST378736";"7873";"Abrazadera #24 de 1 1/4 a 2ancho 1/2 bolsa c/10pz";914;"";"50";"200";"8";125.0;125.0;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"BOLSA 10 PZS";"";"A"
"PRD0000175";"FAM0000001";"ST378668";"7866";"Abrazadera #4 de 3/8 a 5/8ancho 1/2 bolsa c/10pz";5156;"";"1";"6";"8";88.5;88.5;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"BOLSA 10 PZS";"";"A"
"PRD0000176";"FAM0000001";"ST378675";"7867";"Abrazadera #6 de 1/2 a 3/4ancho 1/2 bolsa c/10pz";13822;"";"100";"400";"8";89.6;89.6;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"BOLSA 10 PZS";"";"A"
"PRD0000177";"FAM0000001";"ST378682";"7868";"Abrazadera #8 de 5/8 a 7/8ancho 1/2 bolsa c/10pz";10386;"";"50";"200";"8";91.7;91.7;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"BOLSA 10 PZS";"";"A"
"PRD0000178";"FAM0000001";"ST378743";"7874";"Abrazadera #28 de 1 1/2 a2 1/4, ancho 1/2,bolsa c/10pz";0;"";"50";"200";"8";133.3;133.3;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"BOLSA 10 PZS";"";"A"
"PRD0000179";"FAM0000001";"ST378644";"7864";"Abrazadera mini #4 de 3/8 a5/8, ancho 5/16, bolsa c/20pz";26687;"";"200";"800";"8";97.9;97.9;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"BOLSA 20 PZS";"";"A"
"PRD0000180";"FAM0000001";"ST378651";"7865";"Abrazadera mini #6 de 1/2  a3/4, ancho 5/16, bolsa c/20pz";12766;"";"200";"800";"8";99.0;99.0;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"BOLSA 20 PZS";"";"A"
"PRD0000181";"FAM0000001";"ST378767";"7876";"Abrazadera #44 de 2 5/8  a3 1/4, ancho 1/2, bolsa c/5pz";0;"";"25";"100";"8";79.2;79.2;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"BOLSA 5 PZS";"";"A"
"PRD0000182";"FAM0000001";"ST378798";"7879";"Abrazadera #72 de 4 1/8 a 5ancho 1/2 bolsa c/5pz";4715;"";"1";"80";"8";113.5;113.5;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"BOLSA 5 PZS";"";"A"
"PRD0000183";"FAM0000001";"ST378750";"7875";"Abrazadera #36 de 1 13/16 a2 3/4, ancho 1/2, bolsa c/5pz";1332;"";"25";"100";"8";71.9;71.9;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"BOLSA 5 PZS";"";"A"
"PRD0000184";"FAM0000001";"ST378774";"7877";"Abrazadera #52 de 2 13/16 a3 3/4, ancho 1/2, bolsa c/5pz";4689;"";"25";"100";"8";86.5;86.5;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"BOLSA 5 PZS";"";"A"
"PRD0000185";"FAM0000001";"ST378781";"7878";"Abrazadera #60 de 3 5/16 a4 1/4, ancho 1/2, bolsa c/5pz";7174;"";"1";"80";"8";92.7;92.7;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"BOLSA 5 PZS";"";"A"
"PRD0000186";"FAM0000001";"ST377418";"7741";"Remaches R-44 diámetro 1/8""agarre 1/4"", juego 1000pz";0;"";"1000";"6000";"59";293.9;293.9;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"CONTIENE 1000PZS";"";"A"
"PRD0000187";"FAM0000001";"ST377425";"7742";"Remaches R-45 diámetro 1/8'agarre 5/16"", juego 1000pz";2643;"";"1000";"6000";"59";318.0;318.0;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"CONTIENE 1000PZS";"";"A"
"PRD0000188";"FAM0000001";"ST377432";"7743";"Remaches R-46 diámetro 1/8'agarre 3/8', juego 1000pz";2030;"";"1000";"6000";"59";324.6;324.6;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"CONTIENE 1000PZS";"";"A"
"PRD0000189";"FAM0000001";"ST377449";"7744";"Remaches R-48 diámetro 1/8'agarre 1/2', juego 1000pz";2714;"";"1000";"6000";"59";381.6;381.6;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"CONTIENE 1000PZS";"";"A"
"PRD0000190";"FAM0000001";"ST377456";"7745";"Remaches R-54 diámetro 5/32' agarre 1/4', juego 1000pz";2422;"";"1000";"6000";"59";401.3;401.3;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"CONTIENE 1000PZS";"";"A"
"PRD0000191";"FAM0000003";"SE357809";"5780";"Cinchos plásticos 2.5 x 100 mmcolor natural 100 pz";73865;"";"50";"200";"99";19.3;19.3;"Electrico";"Checar";"";"2023-02-08 16:09:38";"CONTIENE 100PZS";"";"A"
"PRD0000192";"FAM0000003";"SE357724";"5772";"Cinchos plásticos 2.5 x 100 mmcolor negro 100 pz";2264;"";"50";"0";"99";19.3;19.3;"Electrico";"2da Sem Feb";"";"2023-02-08 16:09:38";"CONTIENE 100PZS";"";"A"
"PRD0000193";"FAM0000003";"SE357816";"5781";"Cinchos plásticos 3.6 x 150 mmcolor natural 100 pz";14422;"";"50";"200";"99";45.8;45.8;"Electrico";"Checar";"";"2023-02-08 16:09:38";"CONTIENE 100PZS";"";"A"
"PRD0000194";"FAM0000003";"SE357731";"5773";"Cinchos plásticos 3.6 x 150 mmcolor negrol 100 pz";5808;"";"50";"200";"99";45.8;45.8;"Electrico";"2da Sem Feb";"";"2023-02-08 16:09:38";"CONTIENE 100PZS";"";"A"
"PRD0000195";"FAM0000001";"ST371546";"7154";"Flexómetro 5mx 19mm displaycon 12 piezas sólido";2879;"";"1 = 12 pzs";"10 = 120 pzs";"35";947.9;947.9;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"CONTIENE 12PZS";"";"A"
"PRD0000196";"FAM0000001";"ST371539";"7153";"Flexómetro 3m x 16mm displaycon 12 piezas sólido";5151;"";"1 = 12 pzs";"10 = 120 pzs";"35";605.5;605.5;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"CONTIENE 12PZS";"";"A"
"PRD0000197";"FAM0000001";"ST371744";"7174";"Flexómetro 5m x 25mm displaycon 12 piezas sólido";3038;"";"1 = 12 pzs";"10 = 120 pzs";"35";1193.6;1193.6;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"CONTIENE 12PZS";"";"A"
"PRD0000198";"FAM0000001";"ST377463";"7746";"Remaches R-56 diámetro 5/32'agarre 3/8', juego 500pz";471;"";"500";"3000";"59";206.1;206.1;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"CONTIENE 500PZS";"";"A"
"PRD0000199";"FAM0000001";"ST377470";"7747";"Remaches R-64 diámetro 3/16' agarre 1/4', juego 500pz    ";2690;"";"500";"3000";"59";301.5;301.5;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"CONTIENE 500PZS";"";"A"
"PRD0000200";"FAM0000001";"ST377487";"7748";"Remaches R-66 diámetro 3/16'agarre 3/8', juego 500pz";235;"";"500";"3000";"59";320.2;320.2;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"CONTIENE 500PZS";"";"A"
"PRD0000201";"FAM0000001";"ST377494";"7749";"Remaches R-68 diámetro 3/16'agarre 1/2', juego 500pz";2390;"";"500";"3000";"59";365.1;365.1;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"CONTIENE 500PZS";"";"A"
"PRD0000202";"FAM0000003";"SE357823";"5782";"Cinchos plásticos 4.8 x 200 mmcolor natural 50 pz";13105;"";"50";"200";"99";42.7;42.7;"Electrico";"2da Sem Feb";"";"2023-02-08 16:09:38";"CONTIENE 50PZS";"";"A"
"PRD0000203";"FAM0000003";"SE357854";"5785";"Cinchos plásticos 4.8 x 300 mmcolor natural 50 pz";5690;"";"50";"200";"99";62.5;62.5;"Electrico";"2da Sem Feb";"";"2023-02-08 16:09:38";"CONTIENE 50PZS";"";"A"
"PRD0000204";"FAM0000003";"SE357878";"5787";"Cinchos plásticos 4.8 x 350 mmcolor natural 50 pz";2555;"";"50";"200";"99";81.5;81.5;"Electrico";"4ta Sem Feb";"";"2023-02-08 16:09:38";"CONTIENE 50PZS";"";"A"
"PRD0000205";"FAM0000003";"SE357762";"5776";"Cinchos plásticos 4.8 x 350 mmcolor negro 50 pz";6596;"";"50";"200";"99";81.5;81.5;"Electrico";"Checar";"";"2023-02-08 16:09:38";"CONTIENE 50PZS";"";"A"
"PRD0000206";"FAM0000003";"SE357885";"5788";"Cinchos plásticos 4.8 x 450 mmcolor natural 50 pz";3452;"";"50";"200";"99";107.3;107.3;"Electrico";"Checar";"";"2023-02-08 16:09:38";"CONTIENE 50PZS";"";"A"
"PRD0000207";"FAM0000003";"SE357786";"5778";"Cinchos plásticos 4.8 x 500 mmcolor negro 50 pz";3613;"";"50";"100";"99";122.2;122.2;"Electrico";"Checar";"";"2023-02-08 16:09:38";"CONTIENE 50PZS";"";"A"
"PRD0000208";"FAM0000003";"SE357755";"5775";"Cinchos plásticos 4.8 x 300 mmcolor negro 50 pz";6592;"";"50";"200";"99";62.5;62.5;"Electrico";"2da Sem Feb";"";"2023-02-08 16:09:38";"CONTIENE 50PZS";"";"A"
"PRD0000209";"FAM0000003";"SE357991";"5799";"Cinchos plásticos 4.8 x 300 mmneón varios colores 50 pz";386;"";"60";"180";"99";85.4;85.4;"Electrico";"2da Sem Feb";"";"2023-02-08 16:09:38";"CONTIENE 50PZS";"";"A"
"PRD0000210";"FAM0000003";"SE357779";"5777";"Cinchos plásticos 4.8 x 450 mmcolor negro 50 pz";0;"";"50";"200";"99";107.3;107.3;"Electrico";"2da Sem Feb";"";"2023-02-08 16:09:38";"CONTIENE 50PZS";"";"A"
"PRD0000211";"FAM0000003";"SE312570";"1257";"Lámpara circular 18W 36 leds";0;"";"6";"24";"116";187.0;187.0;"Electrico";"Checar";"";"2023-02-08 16:09:38";"ESPECIAL VOLUMEN";"";"A"
"PRD0000212";"FAM0000003";"SE312556";"1255";"Lámpara circular 12W 24 leds";0;"";"6";"24";"116";145.0;145.0;"Electrico";"Checar";"";"2023-02-08 16:09:38";"ESPECIAL VOLUMEN";"";"A"
"PRD0000213";"FAM0000006";"ST367174";"6717";"Manguera flexible con cabeza daspersor doble";45;"";"-";"-";"-";215.0;215.0;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"ESPECIAL VOLUMEN";"";"A"
"PRD0000214";"FAM0000006";"SH357663";"5766";"Organizador 13 cuerpo lila acc rosa tapa transparent";0;"";"-";"-";"-";136.5;136.5;"Ferretero";"Checar";"";"2023-02-08 16:09:38";"ESPECIAL VOLUMEN";"";"A"
"PRD0000215";"FAM0000003";"SE343130";"4313";"Placa doble p/interperie de plástico granel";1919;"";"0";"0";"95";38.0;38.0;"Electrico";"3ra Sem Feb";"";"2023-02-08 16:09:38";"ESPECIAL VOLUMEN";"";"A"
"PRD0000216";"FAM0000003";"SE346438";"4643";"Placa Cordoba atenuador de luz ";9099;"";"0";"0";"79";170.8;162.26;"Electrico";"Checar";"";"2023-02-08 16:09:38";"ESPECIAL VOLUMEN";"";"A"
"PRD0000217";"FAM0000003";"SE346445";"4644";"Placa Cordoba timbre ";8180;"";"0";"0";"79";97.9;93.005;"Electrico";"Checar";"";"2023-02-08 16:09:38";"ESPECIAL VOLUMEN";"";"A"
"PRD0000218";"FAM0000003";"SE346421";"4642";"Placa Cordoba toma de modemRJ-45";9175;"";"0";"0";"79";103.1;97.945;"Electrico";"Checar";"";"2023-02-08 16:09:38";"ESPECIAL VOLUMEN";"";"A"
"PRD0000219";"FAM0000003";"SE345745";"4574";"Placa Universal apagador deescalera y contacto";10294;"";"0";"0";"94";77.1;73.245;"Electrico";"Checar";"";"2023-02-08 16:09:38";"ESPECIAL VOLUMEN";"";"A"
"PRD0000220";"FAM0000003";"SE345721";"4572";"Placa Universal contactotriple";7010;"";"0";"0";"94";95.8;91.01;"Electrico";"Checar";"";"2023-02-08 16:09:38";"ESPECIAL VOLUMEN";"";"A"
"PRD0000221";"FAM0000003";"SE345738";"4573";"Placa Universal toma modemRJ-45";9378;"";"0";"0";"94";57.3;54.435;"Electrico";"Checar";"";"2023-02-08 16:09:38";"ESPECIAL VOLUMEN";"";"A"
"PRD0000222";"FAM0000003";"SE345769";"4576";"Placa Venecia Blanco contactotriple";7772;"";"0";"0";"80";158.3;150.385;"Electrico";"Checar";"";"2023-02-08 16:09:38";"ESPECIAL VOLUMEN";"";"A"
